"Amount","CurrencyCode","DepositDate","ReceiptDate","GlDate","OrgId","ReceiptNumber","ReceiptMethodName","ReceivableActivityName","BankAccountNumber"
"-59.0226","SAR","2026-03-05","2026-03-05","2026-03-05","300000001421038","Mada-BLKU-0001041-MISC","Mada","Bank Charge","015795017321054"
"-52.5228","SAR","2026-03-06","2026-03-06","2026-03-06","300000001421038","Mada-BLKU-0001042-MISC","Mada","Bank Charge","015795017321054"
"-50.3493","SAR","2026-03-07","2026-03-07","2026-03-07","300000001421038","Mada-BLKU-0001044-MISC","Mada","Bank Charge","015795017321054"
"-48.5139","SAR","2026-03-08","2026-03-08","2026-03-08","300000001421038","Mada-BLKU-0001045-MISC","Mada","Bank Charge","015795017321054"
"-42.8076","SAR","2026-03-09","2026-03-09","2026-03-09","300000001421038","Mada-BLKU-0001046-MISC","Mada","Bank Charge","015795017321054"
"-64.9773","SAR","2026-03-10","2026-03-10","2026-03-10","300000001421038","Mada-BLKU-0001047-MISC","Mada","Bank Charge","015795017321054"
"-66.6678","SAR","2026-03-11","2026-03-11","2026-03-11","300000001421038","Mada-BLKU-0001048-MISC","Mada","Bank Charge","015795017321054"
"-56.6559","SAR","2026-03-12","2026-03-12","2026-03-12","300000001421038","Mada-BLKU-0001049-MISC","Mada","Bank Charge","015795017321054"
"-74.2371","SAR","2026-03-13","2026-03-13","2026-03-13","300000001421038","Mada-BLKU-0001050-MISC","Mada","Bank Charge","015795017321054"
"-74.3682","SAR","2026-03-14","2026-03-14","2026-03-14","300000001421038","Mada-BLKU-0001051-MISC","Mada","Bank Charge","015795017321054"
"-67.482","SAR","2026-03-15","2026-03-15","2026-03-15","300000001421038","Mada-BLKU-0001052-MISC","Mada","Bank Charge","015795017321054"
"-63.1074","SAR","2026-03-16","2026-03-16","2026-03-16","300000001421038","Mada-BLKU-0001054-MISC","Mada","Bank Charge","015795017321054"
"-134.067","SAR","2026-03-17","2026-03-17","2026-03-17","300000001421038","Mada-BLKU-0001056-MISC","Mada","Bank Charge","015795017321054"
"-74.1888","SAR","2026-03-18","2026-03-18","2026-03-18","300000001421038","Mada-BLKU-0001057-MISC","Mada","Bank Charge","015795017321054"
"-84.8355","SAR","2026-03-19","2026-03-19","2026-03-19","300000001421038","Mada-BLKU-0001058-MISC","Mada","Bank Charge","015795017321054"
"-17.8158","SAR","2026-03-20","2026-03-20","2026-03-20","300000001421038","Mada-BLKU-0001059-MISC","Mada","Bank Charge","015795017321054"
"-13.386","SAR","2026-03-21","2026-03-21","2026-03-21","300000001421038","Mada-BLKU-0001060-MISC","Mada","Bank Charge","015795017321054"
"-32.499","SAR","2026-03-22","2026-03-22","2026-03-22","300000001421038","Mada-BLKU-0001061-MISC","Mada","Bank Charge","015795017321054"
"-14.6901","SAR","2026-03-23","2026-03-23","2026-03-23","300000001421038","Mada-BLKU-0001062-MISC","Mada","Bank Charge","015795017321054"
"-22.9908","SAR","2026-03-24","2026-03-24","2026-03-24","300000001421038","Mada-BLKU-0001063-MISC","Mada","Bank Charge","015795017321054"
"-25.6197","SAR","2026-03-25","2026-03-25","2026-03-25","300000001421038","Mada-BLKU-0001064-MISC","Mada","Bank Charge","015795017321054"
"-28.9731","SAR","2026-03-26","2026-03-26","2026-03-26","300000001421038","Mada-BLKU-0001065-MISC","Mada","Bank Charge","015795017321054"
"-18.5679","SAR","2026-03-27","2026-03-27","2026-03-27","300000001421038","Mada-BLKU-0001066-MISC","Mada","Bank Charge","015795017321054"
"-25.2195","SAR","2026-03-28","2026-03-28","2026-03-28","300000001421038","Mada-BLKU-0001067-MISC","Mada","Bank Charge","015795017321054"
"-20.9277","SAR","2026-03-29","2026-03-29","2026-03-29","300000001421038","Mada-BLKU-0001068-MISC","Mada","Bank Charge","015795017321054"
"-19.5477","SAR","2026-03-30","2026-03-30","2026-03-30","300000001421038","Mada-BLKU-0001069-MISC","Mada","Bank Charge","015795017321054"
"-10.4052","SAR","2026-03-31","2026-03-31","2026-03-31","300000001421038","Mada-BLKU-0001070-MISC","Mada","Bank Charge","015795017321054"
